,headline
3362,San Francisco’s run game is too much for Packers.
3363,Sanders Apologizes to Biden for Surrogate’s Critique
3364,"Sanders Seizes Lead in Volatile Iowa Race, Times Poll Finds"
3365,Sanders and Biden Look for Dominance in Early States
3366,Sanders and Biden are neck-and-neck in new Iowa poll.
3367,Sanders and Warren Try to Tone Down Rift. Some of Their Supporters Seem Less Willing.
3368,Sanders ponders what could have been.
3369,Sanders returns to Iowa: ‘I am really delighted to be here.’
3370,"Sanders says Trump has told 16,200 lies. (But who’s counting? )"
3371,Sanders shifts focus to turnout.
3372,Sanders vs. Warren: This Week in the 2020 Race
3373,"Sanders, Biden, Clinton? This Week in the 2020 Race"
3374,"Sanders-Warren: An Alliance, if Not a Close Friendship, Suddenly Fractures"
3375,Saudi Society Is Changing. Just Take a Look at These Coffeehouses.
3376,"Savoring Costa Rica, Sip By Sip"
3377,Scale of China’s Wuhan Shutdown Is Believed to Be Without Precedent
3378,Scandalize! Minimize! Repeat as Necessary
3379,Schiff accuses the intelligence agencies of withholding relevant information.
3380,Schiff acknowledges he likes Bolton ‘a little more than I used to.’
3381,Schiff addresses criticism over his imitation of the president.
3382,Schiff answers Trump defense before it is delivered.
3383,Schiff ends the day with a fiery push for Trump’s removal.
3384,Schiff proposes using a single week to depose witnesses.
3385,Schiff says Trump ‘is a president who identifies the state as being himself.’
3386,Schiff says managers will consider calling Parnas for testimony at trial.
3387,Schiff sought to head off the defense. Now it’s coming for him.
3388,Schiff tells Republicans to trust how the chief justice would handle witnesses.
3389,Schiff warns of ‘constitutional madness’ in Trump legal claims.
3390,Schiff warns that not removing Trump would be ‘an unending injury’ to U.S.
3391,"Schiff was eager to hear whistle-blower testimony, defense team says."
3392,"Schiff, Calling Trump ‘Wrathful and Vindictive,’ Sees Tweet as a Threat"
3393,Schiff’s closing argument resonates on Twitter.
3394,Schiff’s speech falls flat with some Senate Republicans.
3395,Scholars tell the Senate that Trump team’s legal arguments are wrong.
3396,Schooled in Fashion
3397,Schumer calls Republican rules for the trial ‘a national disgrace.’
3398,Schumer hints at a tactic to delay votes to acquit Trump.
3399,Schumer keeps focus on witnesses.
3400,Schumer on the likelihood of witnesses: ‘Probably no.’
3401,Schumer promises a tough fight from Democrats.
3402,Schumer says Democrats have not agreed to any Republican timeline.
3403,Schumer still has ‘hope’ new evidence and witnesses will be part of the Senate trial.
3404,Schumer vows to immediately push to hear from witnesses.
3405,"Schumer, Eyeing Senate’s Top Job, Navigates Tricky Impeachment Terrain"
3406,Seahawks Knock Out Carson Wentz and the Eagles
3407,"Seal Beach, Calif.: Small-Town Ambience on the Orange County Coast"
3408,"Seamus Mallon, Advocate for Peace in Northern Ireland, Dies at 83"
3409,Searching for the Distinctive Character of California Syrah
3410,Seattle Takes On Citizens United
3411,Second U.S. Baby to Be Born From a Dead Donor’s Uterus Is Delivered
3412,Second U.S. Baby to Be Born From a Dead Donor’s Uterus Is Delivered
3413,"Secret Service Agent Kills Dog, Unnerving a Brooklyn Neighborhood"
3414,Security beefs up around the Capitol — with more formal attire.
3415,Security was set up in the halls of the Capitol.
3416,See How 7 Grammy Artists Made Their Hits
3417,See how the Senate has been transformed into a courtroom.
3418,"Seeing a Bloomberg Ad on Fox News, Trump Takes the Bait"
3419,Sekulow compares Saturday defense to ‘a coming attraction.’
3420,Sekulow points to denials surrounding Bolton’s recollections.
3421,Sekulow says ‘nothing has changed’ since the Democrats started their presentation.
3422,Sen. Cory Gardner (R-Invisible)
3423,"Senate Has Votes to Pass Limits on Trump’s Iran War Power, Likely Drawing a Veto"
3424,"Senate Has Votes to Pass Limits on Trump’s Iran War Power, Likely Drawing a Veto"
3425,Senate Opens Trump Impeachment Trial as Fresh Ukraine Revelations Emerge
3426,Senate Opens Trump Impeachment Trial as New Ukraine Revelations Emerge
3427,"Senate Passes Revised NAFTA, Sending Pact to Trump’s Desk"
3428,"Senate Passes Revised NAFTA, Sending Pact to Trump’s Desk"
3429,Senate Republicans Are Bathed in Shame
3430,Senate Republicans issued a rough schedule for the beginning of the trial.
3431,Senate adjourns after 93 questions.
3432,Senate adjourns just before 3 p.m.
3433,Senate adopts trial rules after bitter debate over evidence.
3434,Senate blocks Democrats’ bid to subpoena White House documents.
3435,Senate blocks Democrats’ bid to subpoena documents
3436,Senate blocks push to hear from 2 administration officials.
3437,Senate passes revised North American trade deal just before hearing the articles of impeachment.
3438,Senate recesses until 4 p.m.
3439,"Senate recesses, with no indication when it will reconvene."
3440,Senate rejects Democratic bid to ensure votes on witnesses.
3441,Senate rejects a Democratic push for State Dept. documents.
3442,Senate rejects a third bid by Democrats to subpoena records.
3443,Senate rejects bid to subpoena Bolton for testimony.
3444,Senate rejects bid to subpoena Mick Mulvaney for testimony.
3445,Senate rejects effort to subpoena documents from the Pentagon.
3446,Senate rejects request for more time to respond to motions.
3447,Senate trial timetable in limbo after a vote to block witnesses.
3448,Senate turns back amendment over admission of evidence.
3449,"Senate votes to block impeachment witnesses, moving toward acquittal."
3450,Senator Bernie Sanders ‘would rather be in Iowa.’
3451,Senator Lindsey Graham misses a clip of a speech he made during Clinton’s trial in 1999.
3452,Senator from Florida outlines his questions.
3453,"Senator, It’s Way Beyond ‘Inappropriate’"
3454,"Senators Aren’t Losing Sleep Over Trump’s Impeachment Trial, Noah Says"
3455,Senators Battle a Persistent Impeachment Foe: Their Own Restlessness
3456,Senators are happy to ask questions they already know the answers to.
3457,Senators are now held to a vow of silence.
3458,Senators are restless as the trial stretches into the night.
3459,Senators ask how the trial verdict will affect the balance of power.
3460,Senators ask when the president wanted to pursue an investigation of the Bidens.
3461,Senators attend briefing on coronavirus ahead of assembling for the trial.
3462,Senators break for dinner.
3463,Senators prepare for the next phase of the trial.
3464,Senators recess before another hour of questioning.
3465,Senators recess for dinner.
3466,Senators say they’ve settled on a schedule that would end the trial on Wednesday.
3467,Senators take a 30-minute break for dinner.
3468,Senators take oath to ‘do impartial justice’ in Trump’s impeachment trial.
3469,Senators will not be able to speak during the trial.
3470,Senators won’t be able to check their iPhones or talk among themselves during the trial.
3471,Senators yawn and take notes as the defense team talks.
3472,Serbia-Kosovo Flights to Resume Under U.S.-Brokered Deal
3473,Serena Williams Gets First Singles Tournament Win Since Giving Birth
3474,Seu Jorge and Rogê’s Bond Began in Brazil. It’s Since Moved to L.A.
3475,Seven Days in January: How Trump Pushed U.S. and Iran to the Brink of War
3476,Several questions try to determine how much Trump’s motive matters.
3477,"Sex, Power and Fury: The Mystery of a Death at Guantánamo Bay"
3478,"Sex, Violence and Self-Discovery Collide in the Incandescent ‘Cleanness’"
3479,Shakira? J. Lo? This Halftime Show Had Snakes and Indiana Jones
3480,Sharapova Uncertain About Future After Loss at the Australian Open
3481,"She Felt Fine, but Her M.R.I. Showed Several Strokes. What Was Wrong?"
3482,She Had a Preemie — and Then She Started to Ask Important Questions
3483,She Hustled to Create Her Art. Then Unemployment Hit.
3484,She Is 96 and Does Not Fear Her Death. But Do Her Children?
3485,She Owns the Boutique Bird. These Are Her 5 Places to Shop in Los Angeles.
3486,"She Painted With the Hairy Who. Now She’s Going Big, at 79."
3487,She Was 92 and Loved Cats. An Attack Left Her Dead on the Street.
3488,She Was Known in China by Her Weight: 47 Pounds. Her Death Set Off Outrage.
3489,She Was Prescribed Three Antibiotics but Only Got Worse. Why?
3490,"She Was a Star of New York Real Estate, but Her Life Story Was a Lie"
3491,Sheep That Survived Cargo Ship Disaster Cheat Death Again
3492,Sheldon Silver’s Corruption Conviction Is Partly Overturned
3493,Shelter From Life’s Storms
3494,She’s 91 and Is Being Kicked Out of Her Apartment
3495,"She’s Harvey Weinstein’s Lawyer, and She Thinks #MeToo Is ‘Dangerous’"
3496,She’s Taking on Elon Musk on Solar. And Winning.
3497,She’s Your Guide to the Sound World of Fluxus
3498,"She’s the Next President. Wait, Did You Read That Right?"
3499,Shock Waves From American Airstrikes in Iraq May Have Just Begun
3500,Shooting in Germany Leaves 6 Dead
3501,Shopping for Bathmats
3502,Shopping for Coasters
3503,Should I Pretend to  Love My Stepchildren?
3504,Should I Tell My Aunt That Her Costume Is Racist?
3505,Should Musicians Be Allowed to Copy or Borrow From Other Artists?
3506,Should Public Transit Be Free?
3507,"Should Public Transit Be Free? More Cities Say, Why Not?"
3508,Should You Be Worried About the Coronavirus?
3509,Should the Adults in Your Life Be Worried by How Much You Use Your Phone?
3510,"Showing Rare Focus, Nick Kyrgios Still Falls to Rafael Nadal"
3511,Sichuan That Moves Beyond Spiciness at Chuan Tian Xia
3512,Siete días de enero: así llevó Trump a Estados Unidos e Irán al borde de la guerra
3513,Sign in the Bleachers
3514,Silence in the Senate as managers present the articles.
3515,Silicon Valley’s Newest Rival: The Banks of the Hudson
3516,Simon Stone Faced the Unthinkable. He Thinks You Should Too.
3517,"Sinkhole in China Swallows a Bus, Killing at Least 6"
3518,Site That Ran Anti-Semitic Remarks Got Passes for Trump Trip
3519,Six Angels Singing the ‘Blues’
3520,Six Takeaways From Senators’ Questions to Impeachment Lawyers
3521,Sketches capture the action in the Senate.
3522,Skip the Vatican Museum. Go to the National Museum of Qatar.
3523,Sleek and Subtle Chocolates
3524,Slip-up incites laughter on the Senate floor.
3525,"Small, Often Overlooked Stocks May Yet Have Their Day"
3526,"Small, Often Overlooked Stocks May Yet Have Their Day"
3527,Smithsonian to Bring American History to Life in Graphic Books
3528,Smoked Salmon From New Zealand
3529,"Smokers Should Quit at Least 4 Weeks Before Surgery, W.H.O. says"
3530,So You Want to Convince a Climate Change Skeptic
3531,So You Want to Join Your Co-op Board?
3532,Soccer Mommy Is Pushing Through the Indie-Rock Growing Pains
3533,Sofia Kenin Emerges as a Fierce Counterpuncher Against Coco Gauff
3534,Sofia Kenin Upsets Ashleigh Barty to Reach Australian Open Final
3535,Sofia Kenin Upsets Ashleigh Barty to Reach Australian Open Final
3536,Solidarity March Against Anti-Semitism: Thousands Rally After Attacks
3537,Some Collectors Take a D.I.Y. Approach; Others Call in the Pros
3538,Some Collectors Take a D.I.Y. Approach; Others Call in the Pros
3539,"Some Democrats should recuse themselves from the trial, a senator said."
3540,Some NATO Troops Begin Leaving Iraq
3541,Some Wins for the Women
3542,Some of Australia’s Smallest Species Could Be Lost to Wildfires
3543,Someone Tried to Hack My Phone. Technology Researchers Accused Saudi Arabia.
3544,"Sonny Grosso, Detective Who Severed ‘French Connection,’ Dies at 89"
3545,"Sonos, Squeezed by the Tech Giants, Sues Google"
3546,Soon a Robot Will Be Writing This Headline
3547,"Sophia Skupien, Conor O’Reilly"
3548,"Sorry, but Those Kids Are Terrible"
3549,Sounds of the City
3550,Soup’s On!
3551,South Korean Leader Considers Letting Its Tourists Visit North Korea
3552,SpaceX Launch: Highlights From the Crew Dragon Safety Test
3553,SpaceX Test Delayed to Sunday
3554,SpaceX’s Explosive Test May Launch Year of Renewed Human Spaceflight
3555,Speaker Nancy Pelosi formally signed the articles.
3556,Spike Lee to Head Cannes Film Festival Jury
3557,Spotlight Falls on Democrats From Trump-Friendly States
3558,Staatsballett Berlin Leaders to Leave Prematurely
3559,Stampede at Iranian General’s Funeral Kills Dozens
3560,Stargazing
3561,Starr Chamber: The Sequel
3562,Starr Chamber: The Sequel
3563,"Starr addresses history, not a Trump adviser’s new revelations."
3564,Starr manages to unite the left and the right — in boredom.
3565,Starving Lions in Sudan Spur Campaign to Save Them
3566,Starving for Justice in ICE Detention
3567,State Department Warns Against Traveling to China Amid Coronavirus Outbreak
3568,State Department Warns Against Traveling to China Amid Coronavirus Outbreak
3569,State Dept. Will Not Allow NPR Reporter on Pompeo’s Plane Following Interview
3570,State Dept. Will Not Allow NPR Reporter on Pompeo’s Plane Following Interview
3571,State of Confusion
3572,States Are Burying Damning Data About School Funding
3573,Stephanie Grisham: Trump’s Press Secretary Who Doesn’t Meet the Press
3574,Stephanie Parze: Ex-Boyfriend Confessed to Her Killing in Suicide Note
3575,Stephen Colbert Creates an Activity Book for Bored Senators
3576,"Steps From the Australian Open, Anger and Activism Have Their Day"
3577,Stocks Continue Record Climb as Earnings Overshadow Impeachment
3578,Stocks Fall as Second Virus Case in U.S. Spooks Investors
3579,Stocks Have Worst Day Since October Over Coronavirus Worries
3580,Stocks Rally as Iran Worries Ease and Corporate Outlook Brightens
3581,Stocks Soar as Traders’ Mood Brightens
3582,Stocks Soar as Traders’ Mood Brightens
3583,"Stop Tearing Down Ukraine, President Trump"
3584,Stories About Equality that Gave Us Hope in 2019
3585,"Storm of Tumbleweeds Buries Cars, Terrifies Drivers and Astounds Police"
3586,"Stratford, Conn.: A Welcoming Shoreline Community"
3587,Stress Really Does Make Hair Go Gray Faster
3588,Stressed Out
3589,Strip the World Series Title From the Astros
3590,"Stronger Growth, With Caveats, Is Predicted for Global Economy"
3591,Struggle Between N.S.A. and Congress Over Ukraine Records Breaks Into Open
3592,"Stubbornness, as Much as Skill, Kept Derek Jeter on Top"
3593,Stuck in the Senate as Their 2020 Rivals Have Iowa to Themselves
3594,Submerged
3595,Subpoena John Bolton
3596,Subway Arrests Investigated Over Claims People of Color Are Targeted
3597,Subway Pulls 300 Cars Over Fears Doors Would Open Between Stops
3598,Subway Service Disrupted After Water Main Break on Upper West Side
3599,Successor to Slain Iranian General Vows Revenge: Live Updates
3600,"Sudan Military Plane Crashes, Killing 16"
3601,"Sugar Hill, Manhattan: The Sweet Life of Old New York"
3602,"Suit Against Artforum Can Proceed, but Not Claims Naming Publisher"
3603,Suleimani Died as He Had Killed
3604,Suleimani’s Death Changes Nothing for Iran
3605,"Suleimani’s Gone, and the Iran Nuclear Deal May Be Next"
3606,Suleimani’s Killing Creates New Uncertainty for Trump Campaign
